dataset,type,perspective,src_img,src_state,tgt_img,tgt_state,action
CALVIN,robot,1st,images/ep_2951/frame_178647.png,states/ep_2951/state_178647.npy,images/ep_2951/frame_178652.png,states/ep_2951/state_178652.npy,actions/ep_2951/action_178647to178651.npy
CALVIN,robot,1st,images/ep_15689/frame_940293.png,states/ep_15689/state_940293.npy,images/ep_15689/frame_940298.png,states/ep_15689/state_940298.npy,actions/ep_15689/action_940293to940297.npy
CALVIN,robot,1st,images/ep_1129/frame_068073.png,states/ep_1129/state_068073.npy,images/ep_1129/frame_068078.png,states/ep_1129/state_068078.npy,actions/ep_1129/action_068073to068077.npy
CALVIN,robot,1st,images/ep_9981/frame_598508.png,states/ep_9981/state_598508.npy,images/ep_9981/frame_598513.png,states/ep_9981/state_598513.npy,actions/ep_9981/action_598508to598512.npy
CALVIN,robot,1st,images/ep_8788/frame_527218.png,states/ep_8788/state_527218.npy,images/ep_8788/frame_527223.png,states/ep_8788/state_527223.npy,actions/ep_8788/action_527218to527222.npy
CALVIN,robot,1st,images/ep_227/frame_013677.png,states/ep_227/state_013677.npy,images/ep_227/frame_013682.png,states/ep_227/state_013682.npy,actions/ep_227/action_013677to013681.npy
CALVIN,robot,1st,images/ep_2838/frame_171796.png,states/ep_2838/state_171796.npy,images/ep_2838/frame_171801.png,states/ep_2838/state_171801.npy,actions/ep_2838/action_171796to171800.npy
CALVIN,robot,1st,images/ep_9393/frame_563826.png,states/ep_9393/state_563826.npy,images/ep_9393/frame_563831.png,states/ep_9393/state_563831.npy,actions/ep_9393/action_563826to563830.npy
CALVIN,robot,1st,images/ep_275/frame_016743.png,states/ep_275/state_016743.npy,images/ep_275/frame_016748.png,states/ep_275/state_016748.npy,actions/ep_275/action_016743to016747.npy
CALVIN,robot,1st,images/ep_1877/frame_112630.png,states/ep_1877/state_112630.npy,images/ep_1877/frame_112635.png,states/ep_1877/state_112635.npy,actions/ep_1877/action_112630to112634.npy
CALVIN,robot,1st,images/ep_7863/frame_473122.png,states/ep_7863/state_473122.npy,images/ep_7863/frame_473127.png,states/ep_7863/state_473127.npy,actions/ep_7863/action_473122to473126.npy
CALVIN,robot,1st,images/ep_11492/frame_687853.png,states/ep_11492/state_687853.npy,images/ep_11492/frame_687858.png,states/ep_11492/state_687858.npy,actions/ep_11492/action_687853to687857.npy
CALVIN,robot,1st,images/ep_2077/frame_124698.png,states/ep_2077/state_124698.npy,images/ep_2077/frame_124703.png,states/ep_2077/state_124703.npy,actions/ep_2077/action_124698to124702.npy
CALVIN,robot,1st,images/ep_10718/frame_642574.png,states/ep_10718/state_642574.npy,images/ep_10718/frame_642579.png,states/ep_10718/state_642579.npy,actions/ep_10718/action_642574to642578.npy
CALVIN,robot,1st,images/ep_6530/frame_392396.png,states/ep_6530/state_392396.npy,images/ep_6530/frame_392401.png,states/ep_6530/state_392401.npy,actions/ep_6530/action_392396to392400.npy
CALVIN,robot,1st,images/ep_16645/frame_998007.png,states/ep_16645/state_998007.npy,images/ep_16645/frame_998012.png,states/ep_16645/state_998012.npy,actions/ep_16645/action_998007to998011.npy
CALVIN,robot,1st,images/ep_12004/frame_718723.png,states/ep_12004/state_718723.npy,images/ep_12004/frame_718728.png,states/ep_12004/state_718728.npy,actions/ep_12004/action_718723to718727.npy
CALVIN,robot,1st,images/ep_9790/frame_587307.png,states/ep_9790/state_587307.npy,images/ep_9790/frame_587312.png,states/ep_9790/state_587312.npy,actions/ep_9790/action_587307to587311.npy
CALVIN,robot,1st,images/ep_13741/frame_823963.png,states/ep_13741/state_823963.npy,images/ep_13741/frame_823968.png,states/ep_13741/state_823968.npy,actions/ep_13741/action_823963to823967.npy
CALVIN,robot,1st,images/ep_13514/frame_810587.png,states/ep_13514/state_810587.npy,images/ep_13514/frame_810592.png,states/ep_13514/state_810592.npy,actions/ep_13514/action_810587to810591.npy
CALVIN,robot,1st,images/ep_16766/frame_1004748.png,states/ep_16766/state_1004748.npy,images/ep_16766/frame_1004753.png,states/ep_16766/state_1004753.npy,actions/ep_16766/action_1004748to1004752.npy
CALVIN,robot,1st,images/ep_5912/frame_354715.png,states/ep_5912/state_354715.npy,images/ep_5912/frame_354720.png,states/ep_5912/state_354720.npy,actions/ep_5912/action_354715to354719.npy
CALVIN,robot,1st,images/ep_7463/frame_449164.png,states/ep_7463/state_449164.npy,images/ep_7463/frame_449169.png,states/ep_7463/state_449169.npy,actions/ep_7463/action_449164to449168.npy
CALVIN,robot,1st,images/ep_3816/frame_230942.png,states/ep_3816/state_230942.npy,images/ep_3816/frame_230947.png,states/ep_3816/state_230947.npy,actions/ep_3816/action_230942to230946.npy
CALVIN,robot,1st,images/ep_14928/frame_895084.png,states/ep_14928/state_895084.npy,images/ep_14928/frame_895089.png,states/ep_14928/state_895089.npy,actions/ep_14928/action_895084to895088.npy
CALVIN,robot,1st,images/ep_11529/frame_690176.png,states/ep_11529/state_690176.npy,images/ep_11529/frame_690181.png,states/ep_11529/state_690181.npy,actions/ep_11529/action_690176to690180.npy
CALVIN,robot,1st,images/ep_4488/frame_271110.png,states/ep_4488/state_271110.npy,images/ep_4488/frame_271115.png,states/ep_4488/state_271115.npy,actions/ep_4488/action_271110to271114.npy
CALVIN,robot,1st,images/ep_17104/frame_1025533.png,states/ep_17104/state_1025533.npy,images/ep_17104/frame_1025538.png,states/ep_17104/state_1025538.npy,actions/ep_17104/action_1025533to1025537.npy
CALVIN,robot,1st,images/ep_7245/frame_435895.png,states/ep_7245/state_435895.npy,images/ep_7245/frame_435900.png,states/ep_7245/state_435900.npy,actions/ep_7245/action_435895to435899.npy
CALVIN,robot,1st,images/ep_89/frame_005377.png,states/ep_89/state_005377.npy,images/ep_89/frame_005382.png,states/ep_89/state_005382.npy,actions/ep_89/action_005377to005381.npy
CALVIN,robot,1st,images/ep_1834/frame_110060.png,states/ep_1834/state_110060.npy,images/ep_1834/frame_110065.png,states/ep_1834/state_110065.npy,actions/ep_1834/action_110060to110064.npy
CALVIN,robot,1st,images/ep_14686/frame_880574.png,states/ep_14686/state_880574.npy,images/ep_14686/frame_880579.png,states/ep_14686/state_880579.npy,actions/ep_14686/action_880574to880578.npy
CALVIN,robot,1st,images/ep_10574/frame_633808.png,states/ep_10574/state_633808.npy,images/ep_10574/frame_633813.png,states/ep_10574/state_633813.npy,actions/ep_10574/action_633808to633812.npy
CALVIN,robot,1st,images/ep_1537/frame_092544.png,states/ep_1537/state_092544.npy,images/ep_1537/frame_092549.png,states/ep_1537/state_092549.npy,actions/ep_1537/action_092544to092548.npy
CALVIN,robot,1st,images/ep_15451/frame_926371.png,states/ep_15451/state_926371.npy,images/ep_15451/frame_926376.png,states/ep_15451/state_926376.npy,actions/ep_15451/action_926371to926375.npy
CALVIN,robot,1st,images/ep_4611/frame_278285.png,states/ep_4611/state_278285.npy,images/ep_4611/frame_278290.png,states/ep_4611/state_278290.npy,actions/ep_4611/action_278285to278289.npy
CALVIN,robot,1st,images/ep_3793/frame_229526.png,states/ep_3793/state_229526.npy,images/ep_3793/frame_229531.png,states/ep_3793/state_229531.npy,actions/ep_3793/action_229526to229530.npy
CALVIN,robot,1st,images/ep_10002/frame_599788.png,states/ep_10002/state_599788.npy,images/ep_10002/frame_599793.png,states/ep_10002/state_599793.npy,actions/ep_10002/action_599788to599792.npy
CALVIN,robot,1st,images/ep_1171/frame_070716.png,states/ep_1171/state_070716.npy,images/ep_1171/frame_070721.png,states/ep_1171/state_070721.npy,actions/ep_1171/action_070716to070720.npy
CALVIN,robot,1st,images/ep_7314/frame_440211.png,states/ep_7314/state_440211.npy,images/ep_7314/frame_440216.png,states/ep_7314/state_440216.npy,actions/ep_7314/action_440211to440215.npy
CALVIN,robot,1st,images/ep_9870/frame_592057.png,states/ep_9870/state_592057.npy,images/ep_9870/frame_592062.png,states/ep_9870/state_592062.npy,actions/ep_9870/action_592057to592061.npy
CALVIN,robot,1st,images/ep_14963/frame_897200.png,states/ep_14963/state_897200.npy,images/ep_14963/frame_897205.png,states/ep_14963/state_897205.npy,actions/ep_14963/action_897200to897204.npy
CALVIN,robot,1st,images/ep_6192/frame_371795.png,states/ep_6192/state_371795.npy,images/ep_6192/frame_371800.png,states/ep_6192/state_371800.npy,actions/ep_6192/action_371795to371799.npy
CALVIN,robot,1st,images/ep_17287/frame_1036750.png,states/ep_17287/state_1036750.npy,images/ep_17287/frame_1036755.png,states/ep_17287/state_1036755.npy,actions/ep_17287/action_1036750to1036754.npy
CALVIN,robot,1st,images/ep_16011/frame_959616.png,states/ep_16011/state_959616.npy,images/ep_16011/frame_959621.png,states/ep_16011/state_959621.npy,actions/ep_16011/action_959616to959620.npy
CALVIN,robot,1st,images/ep_13367/frame_801794.png,states/ep_13367/state_801794.npy,images/ep_13367/frame_801799.png,states/ep_13367/state_801799.npy,actions/ep_13367/action_801794to801798.npy
CALVIN,robot,1st,images/ep_13162/frame_789290.png,states/ep_13162/state_789290.npy,images/ep_13162/frame_789295.png,states/ep_13162/state_789295.npy,actions/ep_13162/action_789290to789294.npy
CALVIN,robot,1st,images/ep_5047/frame_303794.png,states/ep_5047/state_303794.npy,images/ep_5047/frame_303799.png,states/ep_5047/state_303799.npy,actions/ep_5047/action_303794to303798.npy
CALVIN,robot,1st,images/ep_2246/frame_135091.png,states/ep_2246/state_135091.npy,images/ep_2246/frame_135096.png,states/ep_2246/state_135096.npy,actions/ep_2246/action_135091to135095.npy
CALVIN,robot,1st,images/ep_12916/frame_774481.png,states/ep_12916/state_774481.npy,images/ep_12916/frame_774486.png,states/ep_12916/state_774486.npy,actions/ep_12916/action_774481to774485.npy
CALVIN,robot,1st,images/ep_8936/frame_536209.png,states/ep_8936/state_536209.npy,images/ep_8936/frame_536214.png,states/ep_8936/state_536214.npy,actions/ep_8936/action_536209to536213.npy
CALVIN,robot,1st,images/ep_17454/frame_1046677.png,states/ep_17454/state_1046677.npy,images/ep_17454/frame_1046682.png,states/ep_17454/state_1046682.npy,actions/ep_17454/action_1046677to1046681.npy
CALVIN,robot,1st,images/ep_11450/frame_685457.png,states/ep_11450/state_685457.npy,images/ep_11450/frame_685462.png,states/ep_11450/state_685462.npy,actions/ep_11450/action_685457to685461.npy
CALVIN,robot,1st,images/ep_1585/frame_095430.png,states/ep_1585/state_095430.npy,images/ep_1585/frame_095435.png,states/ep_1585/state_095435.npy,actions/ep_1585/action_095430to095434.npy
CALVIN,robot,1st,images/ep_13764/frame_825327.png,states/ep_13764/state_825327.npy,images/ep_13764/frame_825332.png,states/ep_13764/state_825332.npy,actions/ep_13764/action_825327to825331.npy
CALVIN,robot,1st,images/ep_2106/frame_126378.png,states/ep_2106/state_126378.npy,images/ep_2106/frame_126383.png,states/ep_2106/state_126383.npy,actions/ep_2106/action_126378to126382.npy
CALVIN,robot,1st,images/ep_14791/frame_886958.png,states/ep_14791/state_886958.npy,images/ep_14791/frame_886963.png,states/ep_14791/state_886963.npy,actions/ep_14791/action_886958to886962.npy
CALVIN,robot,1st,images/ep_4346/frame_262746.png,states/ep_4346/state_262746.npy,images/ep_4346/frame_262751.png,states/ep_4346/state_262751.npy,actions/ep_4346/action_262746to262750.npy
CALVIN,robot,1st,images/ep_6882/frame_413809.png,states/ep_6882/state_413809.npy,images/ep_6882/frame_413814.png,states/ep_6882/state_413814.npy,actions/ep_6882/action_413809to413813.npy
CALVIN,robot,1st,images/ep_11205/frame_671199.png,states/ep_11205/state_671199.npy,images/ep_11205/frame_671204.png,states/ep_11205/state_671204.npy,actions/ep_11205/action_671199to671203.npy
CALVIN,robot,1st,images/ep_12771/frame_765838.png,states/ep_12771/state_765838.npy,images/ep_12771/frame_765843.png,states/ep_12771/state_765843.npy,actions/ep_12771/action_765838to765842.npy
CALVIN,robot,1st,images/ep_2449/frame_147707.png,states/ep_2449/state_147707.npy,images/ep_2449/frame_147712.png,states/ep_2449/state_147712.npy,actions/ep_2449/action_147707to147711.npy
CALVIN,robot,1st,images/ep_448/frame_027376.png,states/ep_448/state_027376.npy,images/ep_448/frame_027381.png,states/ep_448/state_027381.npy,actions/ep_448/action_027376to027380.npy
CALVIN,robot,1st,images/ep_14601/frame_875299.png,states/ep_14601/state_875299.npy,images/ep_14601/frame_875304.png,states/ep_14601/state_875304.npy,actions/ep_14601/action_875299to875303.npy
CALVIN,robot,1st,images/ep_3692/frame_223359.png,states/ep_3692/state_223359.npy,images/ep_3692/frame_223364.png,states/ep_3692/state_223364.npy,actions/ep_3692/action_223359to223363.npy
CALVIN,robot,1st,images/ep_9738/frame_584414.png,states/ep_9738/state_584414.npy,images/ep_9738/frame_584419.png,states/ep_9738/state_584419.npy,actions/ep_9738/action_584414to584418.npy
CALVIN,robot,1st,images/ep_10328/frame_618737.png,states/ep_10328/state_618737.npy,images/ep_10328/frame_618742.png,states/ep_10328/state_618742.npy,actions/ep_10328/action_618737to618741.npy
CALVIN,robot,1st,images/ep_13718/frame_822571.png,states/ep_13718/state_822571.npy,images/ep_13718/frame_822576.png,states/ep_13718/state_822576.npy,actions/ep_13718/action_822571to822575.npy
CALVIN,robot,1st,images/ep_16420/frame_984116.png,states/ep_16420/state_984116.npy,images/ep_16420/frame_984121.png,states/ep_16420/state_984121.npy,actions/ep_16420/action_984116to984120.npy
CALVIN,robot,1st,images/ep_4657/frame_280995.png,states/ep_4657/state_280995.npy,images/ep_4657/frame_281000.png,states/ep_4657/state_281000.npy,actions/ep_4657/action_280995to280999.npy
CALVIN,robot,1st,images/ep_13530/frame_811496.png,states/ep_13530/state_811496.npy,images/ep_13530/frame_811501.png,states/ep_13530/state_811501.npy,actions/ep_13530/action_811496to811500.npy
CALVIN,robot,1st,images/ep_16543/frame_991739.png,states/ep_16543/state_991739.npy,images/ep_16543/frame_991744.png,states/ep_16543/state_991744.npy,actions/ep_16543/action_991739to991743.npy
CALVIN,robot,1st,images/ep_12366/frame_741174.png,states/ep_12366/state_741174.npy,images/ep_12366/frame_741179.png,states/ep_12366/state_741179.npy,actions/ep_12366/action_741174to741178.npy
CALVIN,robot,1st,images/ep_667/frame_040083.png,states/ep_667/state_040083.npy,images/ep_667/frame_040088.png,states/ep_667/state_040088.npy,actions/ep_667/action_040083to040087.npy
CALVIN,robot,1st,images/ep_12639/frame_757786.png,states/ep_12639/state_757786.npy,images/ep_12639/frame_757791.png,states/ep_12639/state_757791.npy,actions/ep_12639/action_757786to757790.npy
CALVIN,robot,1st,images/ep_8890/frame_533362.png,states/ep_8890/state_533362.npy,images/ep_8890/frame_533367.png,states/ep_8890/state_533367.npy,actions/ep_8890/action_533362to533366.npy
CALVIN,robot,1st,images/ep_5163/frame_310256.png,states/ep_5163/state_310256.npy,images/ep_5163/frame_310261.png,states/ep_5163/state_310261.npy,actions/ep_5163/action_310256to310260.npy
CALVIN,robot,1st,images/ep_15268/frame_915608.png,states/ep_15268/state_915608.npy,images/ep_15268/frame_915613.png,states/ep_15268/state_915613.npy,actions/ep_15268/action_915608to915612.npy
CALVIN,robot,1st,images/ep_1311/frame_079223.png,states/ep_1311/state_079223.npy,images/ep_1311/frame_079228.png,states/ep_1311/state_079228.npy,actions/ep_1311/action_079223to079227.npy
CALVIN,robot,1st,images/ep_13523/frame_811148.png,states/ep_13523/state_811148.npy,images/ep_13523/frame_811153.png,states/ep_13523/state_811153.npy,actions/ep_13523/action_811148to811152.npy
CALVIN,robot,1st,images/ep_6676/frame_401309.png,states/ep_6676/state_401309.npy,images/ep_6676/frame_401314.png,states/ep_6676/state_401314.npy,actions/ep_6676/action_401309to401313.npy
CALVIN,robot,1st,images/ep_17109/frame_1025873.png,states/ep_17109/state_1025873.npy,images/ep_17109/frame_1025878.png,states/ep_17109/state_1025878.npy,actions/ep_17109/action_1025873to1025877.npy
CALVIN,robot,1st,images/ep_6804/frame_409182.png,states/ep_6804/state_409182.npy,images/ep_6804/frame_409187.png,states/ep_6804/state_409187.npy,actions/ep_6804/action_409182to409186.npy
CALVIN,robot,1st,images/ep_11342/frame_679180.png,states/ep_11342/state_679180.npy,images/ep_11342/frame_679185.png,states/ep_11342/state_679185.npy,actions/ep_11342/action_679180to679184.npy
CALVIN,robot,1st,images/ep_15356/frame_920740.png,states/ep_15356/state_920740.npy,images/ep_15356/frame_920745.png,states/ep_15356/state_920745.npy,actions/ep_15356/action_920740to920744.npy
CALVIN,robot,1st,images/ep_15361/frame_921020.png,states/ep_15361/state_921020.npy,images/ep_15361/frame_921025.png,states/ep_15361/state_921025.npy,actions/ep_15361/action_921020to921024.npy
CALVIN,robot,1st,images/ep_2174/frame_130549.png,states/ep_2174/state_130549.npy,images/ep_2174/frame_130554.png,states/ep_2174/state_130554.npy,actions/ep_2174/action_130549to130553.npy
CALVIN,robot,1st,images/ep_14170/frame_849819.png,states/ep_14170/state_849819.npy,images/ep_14170/frame_849824.png,states/ep_14170/state_849824.npy,actions/ep_14170/action_849819to849823.npy
CALVIN,robot,1st,images/ep_13145/frame_788315.png,states/ep_13145/state_788315.npy,images/ep_13145/frame_788320.png,states/ep_13145/state_788320.npy,actions/ep_13145/action_788315to788319.npy
CALVIN,robot,1st,images/ep_15499/frame_929033.png,states/ep_15499/state_929033.npy,images/ep_15499/frame_929038.png,states/ep_15499/state_929038.npy,actions/ep_15499/action_929033to929037.npy
CALVIN,robot,1st,images/ep_3249/frame_196138.png,states/ep_3249/state_196138.npy,images/ep_3249/frame_196143.png,states/ep_3249/state_196143.npy,actions/ep_3249/action_196138to196142.npy
CALVIN,robot,1st,images/ep_10852/frame_650668.png,states/ep_10852/state_650668.npy,images/ep_10852/frame_650673.png,states/ep_10852/state_650673.npy,actions/ep_10852/action_650668to650672.npy
CALVIN,robot,1st,images/ep_10349/frame_620056.png,states/ep_10349/state_620056.npy,images/ep_10349/frame_620061.png,states/ep_10349/state_620061.npy,actions/ep_10349/action_620056to620060.npy
CALVIN,robot,1st,images/ep_9168/frame_550456.png,states/ep_9168/state_550456.npy,images/ep_9168/frame_550461.png,states/ep_9168/state_550461.npy,actions/ep_9168/action_550456to550460.npy
CALVIN,robot,1st,images/ep_9257/frame_555725.png,states/ep_9257/state_555725.npy,images/ep_9257/frame_555730.png,states/ep_9257/state_555730.npy,actions/ep_9257/action_555725to555729.npy
CALVIN,robot,1st,images/ep_13834/frame_829550.png,states/ep_13834/state_829550.npy,images/ep_13834/frame_829555.png,states/ep_13834/state_829555.npy,actions/ep_13834/action_829550to829554.npy
CALVIN,robot,1st,images/ep_7503/frame_451591.png,states/ep_7503/state_451591.npy,images/ep_7503/frame_451596.png,states/ep_7503/state_451596.npy,actions/ep_7503/action_451591to451595.npy
CALVIN,robot,1st,images/ep_15722/frame_942237.png,states/ep_15722/state_942237.npy,images/ep_15722/frame_942242.png,states/ep_15722/state_942242.npy,actions/ep_15722/action_942237to942241.npy
CALVIN,robot,1st,images/ep_3594/frame_217397.png,states/ep_3594/state_217397.npy,images/ep_3594/frame_217402.png,states/ep_3594/state_217402.npy,actions/ep_3594/action_217397to217401.npy
CALVIN,robot,1st,images/ep_9944/frame_596315.png,states/ep_9944/state_596315.npy,images/ep_9944/frame_596320.png,states/ep_9944/state_596320.npy,actions/ep_9944/action_596315to596319.npy
CALVIN,robot,1st,images/ep_8534/frame_512164.png,states/ep_8534/state_512164.npy,images/ep_8534/frame_512169.png,states/ep_8534/state_512169.npy,actions/ep_8534/action_512164to512168.npy
CALVIN,robot,1st,images/ep_13551/frame_812794.png,states/ep_13551/state_812794.npy,images/ep_13551/frame_812799.png,states/ep_13551/state_812799.npy,actions/ep_13551/action_812794to812798.npy
CALVIN,robot,1st,images/ep_4561/frame_275386.png,states/ep_4561/state_275386.npy,images/ep_4561/frame_275391.png,states/ep_4561/state_275391.npy,actions/ep_4561/action_275386to275390.npy
CALVIN,robot,1st,images/ep_12004/frame_718743.png,states/ep_12004/state_718743.npy,images/ep_12004/frame_718748.png,states/ep_12004/state_718748.npy,actions/ep_12004/action_718743to718747.npy
CALVIN,robot,1st,images/ep_6977/frame_419494.png,states/ep_6977/state_419494.npy,images/ep_6977/frame_419499.png,states/ep_6977/state_419499.npy,actions/ep_6977/action_419494to419498.npy
CALVIN,robot,1st,images/ep_5784/frame_346652.png,states/ep_5784/state_346652.npy,images/ep_5784/frame_346657.png,states/ep_5784/state_346657.npy,actions/ep_5784/action_346652to346656.npy
CALVIN,robot,1st,images/ep_8367/frame_502322.png,states/ep_8367/state_502322.npy,images/ep_8367/frame_502327.png,states/ep_8367/state_502327.npy,actions/ep_8367/action_502322to502326.npy
CALVIN,robot,1st,images/ep_14218/frame_852704.png,states/ep_14218/state_852704.npy,images/ep_14218/frame_852709.png,states/ep_14218/state_852709.npy,actions/ep_14218/action_852704to852708.npy
CALVIN,robot,1st,images/ep_10072/frame_603802.png,states/ep_10072/state_603802.npy,images/ep_10072/frame_603807.png,states/ep_10072/state_603807.npy,actions/ep_10072/action_603802to603806.npy
CALVIN,robot,1st,images/ep_919/frame_055080.png,states/ep_919/state_055080.npy,images/ep_919/frame_055085.png,states/ep_919/state_055085.npy,actions/ep_919/action_055080to055084.npy
CALVIN,robot,1st,images/ep_17495/frame_1049108.png,states/ep_17495/state_1049108.npy,images/ep_17495/frame_1049113.png,states/ep_17495/state_1049113.npy,actions/ep_17495/action_1049108to1049112.npy
CALVIN,robot,1st,images/ep_13870/frame_831693.png,states/ep_13870/state_831693.npy,images/ep_13870/frame_831698.png,states/ep_13870/state_831698.npy,actions/ep_13870/action_831693to831697.npy
CALVIN,robot,1st,images/ep_9565/frame_573890.png,states/ep_9565/state_573890.npy,images/ep_9565/frame_573895.png,states/ep_9565/state_573895.npy,actions/ep_9565/action_573890to573894.npy
CALVIN,robot,1st,images/ep_13656/frame_818769.png,states/ep_13656/state_818769.npy,images/ep_13656/frame_818774.png,states/ep_13656/state_818774.npy,actions/ep_13656/action_818769to818773.npy
CALVIN,robot,1st,images/ep_5070/frame_305130.png,states/ep_5070/state_305130.npy,images/ep_5070/frame_305135.png,states/ep_5070/state_305135.npy,actions/ep_5070/action_305130to305134.npy
CALVIN,robot,1st,images/ep_5409/frame_324478.png,states/ep_5409/state_324478.npy,images/ep_5409/frame_324483.png,states/ep_5409/state_324483.npy,actions/ep_5409/action_324478to324482.npy
CALVIN,robot,1st,images/ep_16833/frame_1008949.png,states/ep_16833/state_1008949.npy,images/ep_16833/frame_1008954.png,states/ep_16833/state_1008954.npy,actions/ep_16833/action_1008949to1008953.npy
CALVIN,robot,1st,images/ep_7604/frame_457570.png,states/ep_7604/state_457570.npy,images/ep_7604/frame_457575.png,states/ep_7604/state_457575.npy,actions/ep_7604/action_457570to457574.npy
CALVIN,robot,1st,images/ep_8818/frame_529065.png,states/ep_8818/state_529065.npy,images/ep_8818/frame_529070.png,states/ep_8818/state_529070.npy,actions/ep_8818/action_529065to529069.npy
CALVIN,robot,1st,images/ep_7064/frame_424975.png,states/ep_7064/state_424975.npy,images/ep_7064/frame_424980.png,states/ep_7064/state_424980.npy,actions/ep_7064/action_424975to424979.npy
CALVIN,robot,1st,images/ep_11686/frame_699530.png,states/ep_11686/state_699530.npy,images/ep_11686/frame_699535.png,states/ep_11686/state_699535.npy,actions/ep_11686/action_699530to699534.npy
CALVIN,robot,1st,images/ep_9117/frame_547411.png,states/ep_9117/state_547411.npy,images/ep_9117/frame_547416.png,states/ep_9117/state_547416.npy,actions/ep_9117/action_547411to547415.npy
CALVIN,robot,1st,images/ep_14195/frame_851274.png,states/ep_14195/state_851274.npy,images/ep_14195/frame_851279.png,states/ep_14195/state_851279.npy,actions/ep_14195/action_851274to851278.npy
CALVIN,robot,1st,images/ep_17669/frame_1059763.png,states/ep_17669/state_1059763.npy,images/ep_17669/frame_1059768.png,states/ep_17669/state_1059768.npy,actions/ep_17669/action_1059763to1059767.npy
CALVIN,robot,1st,images/ep_17622/frame_1056861.png,states/ep_17622/state_1056861.npy,images/ep_17622/frame_1056866.png,states/ep_17622/state_1056866.npy,actions/ep_17622/action_1056861to1056865.npy
CALVIN,robot,1st,images/ep_5288/frame_317643.png,states/ep_5288/state_317643.npy,images/ep_5288/frame_317648.png,states/ep_5288/state_317648.npy,actions/ep_5288/action_317643to317647.npy
CALVIN,robot,1st,images/ep_2103/frame_126253.png,states/ep_2103/state_126253.npy,images/ep_2103/frame_126258.png,states/ep_2103/state_126258.npy,actions/ep_2103/action_126253to126257.npy
CALVIN,robot,1st,images/ep_13102/frame_785786.png,states/ep_13102/state_785786.npy,images/ep_13102/frame_785791.png,states/ep_13102/state_785791.npy,actions/ep_13102/action_785786to785790.npy
CALVIN,robot,1st,images/ep_3109/frame_188025.png,states/ep_3109/state_188025.npy,images/ep_3109/frame_188030.png,states/ep_3109/state_188030.npy,actions/ep_3109/action_188025to188029.npy
CALVIN,robot,1st,images/ep_5155/frame_309776.png,states/ep_5155/state_309776.npy,images/ep_5155/frame_309781.png,states/ep_5155/state_309781.npy,actions/ep_5155/action_309776to309780.npy
CALVIN,robot,1st,images/ep_10735/frame_643654.png,states/ep_10735/state_643654.npy,images/ep_10735/frame_643659.png,states/ep_10735/state_643659.npy,actions/ep_10735/action_643654to643658.npy
CALVIN,robot,1st,images/ep_7069/frame_425273.png,states/ep_7069/state_425273.npy,images/ep_7069/frame_425278.png,states/ep_7069/state_425278.npy,actions/ep_7069/action_425273to425277.npy
CALVIN,robot,1st,images/ep_1190/frame_071903.png,states/ep_1190/state_071903.npy,images/ep_1190/frame_071908.png,states/ep_1190/state_071908.npy,actions/ep_1190/action_071903to071907.npy
CALVIN,robot,1st,images/ep_14827/frame_889087.png,states/ep_14827/state_889087.npy,images/ep_14827/frame_889092.png,states/ep_14827/state_889092.npy,actions/ep_14827/action_889087to889091.npy
CALVIN,robot,1st,images/ep_9972/frame_597965.png,states/ep_9972/state_597965.npy,images/ep_9972/frame_597970.png,states/ep_9972/state_597970.npy,actions/ep_9972/action_597965to597969.npy
CALVIN,robot,1st,images/ep_13717/frame_822481.png,states/ep_13717/state_822481.npy,images/ep_13717/frame_822486.png,states/ep_13717/state_822486.npy,actions/ep_13717/action_822481to822485.npy
CALVIN,robot,1st,images/ep_11345/frame_679392.png,states/ep_11345/state_679392.npy,images/ep_11345/frame_679397.png,states/ep_11345/state_679397.npy,actions/ep_11345/action_679392to679396.npy
CALVIN,robot,1st,images/ep_5195/frame_312197.png,states/ep_5195/state_312197.npy,images/ep_5195/frame_312202.png,states/ep_5195/state_312202.npy,actions/ep_5195/action_312197to312201.npy
CALVIN,robot,1st,images/ep_1048/frame_062960.png,states/ep_1048/state_062960.npy,images/ep_1048/frame_062965.png,states/ep_1048/state_062965.npy,actions/ep_1048/action_062960to062964.npy
CALVIN,robot,1st,images/ep_3188/frame_192739.png,states/ep_3188/state_192739.npy,images/ep_3188/frame_192744.png,states/ep_3188/state_192744.npy,actions/ep_3188/action_192739to192743.npy
CALVIN,robot,1st,images/ep_12911/frame_774166.png,states/ep_12911/state_774166.npy,images/ep_12911/frame_774171.png,states/ep_12911/state_774171.npy,actions/ep_12911/action_774166to774170.npy
CALVIN,robot,1st,images/ep_9615/frame_576988.png,states/ep_9615/state_576988.npy,images/ep_9615/frame_576993.png,states/ep_9615/state_576993.npy,actions/ep_9615/action_576988to576992.npy
CALVIN,robot,1st,images/ep_7188/frame_432519.png,states/ep_7188/state_432519.npy,images/ep_7188/frame_432524.png,states/ep_7188/state_432524.npy,actions/ep_7188/action_432519to432523.npy
CALVIN,robot,1st,images/ep_3748/frame_226765.png,states/ep_3748/state_226765.npy,images/ep_3748/frame_226770.png,states/ep_3748/state_226770.npy,actions/ep_3748/action_226765to226769.npy
CALVIN,robot,1st,images/ep_2516/frame_151877.png,states/ep_2516/state_151877.npy,images/ep_2516/frame_151882.png,states/ep_2516/state_151882.npy,actions/ep_2516/action_151877to151881.npy
